,Headline,Country
12612,Several East Texas counties seeing 'minimal' COVID-19 community spread,Texas
12613,Anti-vaccine North Texas evangelist Marcus Lamb dies from COVID-19,Texas
12614,Texas kids ages 5-11 get COVID-19 shots after CDC emergency authorization,Texas
12615,How to get the COVID-19 booster in North Texas,Texas
12616,2 Million Children Under 12 Vaccinated Against COVID-19; Texas Lags Behind,Texas
12617,Texas A&M updates COVID-19 vaccine policy,Texas
12618,Biden White House issues COVID-19 vaccination deadline for large firms,Texas
12619,North Texas COVID Survivor Battles Lingering Asthmatic Issues,Texas
12620,"Coronavirus updates in Central Texas: Texas reaches 70,000 COVID-19 deaths",Texas
12621,The death divide in Texas: What rural hospitals have learned during COVID-19,Texas
12622,Texas sues Biden administration over health care worker vaccine rule,Texas
12623,Texas state senator says people should avoid COVID vaccine,Texas
12624,Coronavirus cancels court for migrants arrested in Texas border crackdown,Texas
12625,Texas leads nation in COVID-19 deaths in prisons,Texas
12626,Statewide Network Will Analyze COVID-19 Variants in Texas,Texas
12627,How The Pottsboro Area Library Is Keeping Its Community Together Through COVID-19,Texas
12628,North Texas COVID-19 Survivor Hospitalized For 4 Months Feeling Blessed At Thanksgiving,Texas
12629,Texas COVID economy rebound to provide state $25B cushion by 2023,Texas
12630,How Current COVID-19 Cases In Texas Compare To The Nation,Texas
12631,North Texas Concerns Over COVID-19 Omicron Variant,Texas
12632,Abbott decries COVID-19 ‘burden’ Austin clamps on veterans parade,Texas
12633,Texas mask mandate ban for schools overturned by federal judge,Texas
12634,Matthew McConaughey — Weighing Texas Gov. Run — Says He Needs ‘More Information’ Before Vaccinating His Kids Against Covid-19,Texas
12635,Grassroots America hosts sponsored Texas COVID-19 Summit event,Texas
12636,Tom Green County COVID-19 vaccine tracker: 44% of people fully vaccinated,Texas
12637,Release of COVID-19 School Health Support Grant | Texas Education Agency,Texas
12638,Texas doctor suspended for spreading 'misinformation' about Covid-19 submits resignation letter,Texas
12639,Two Texas children mistakenly given adult COVID-19 vaccine doses,Texas
12640,Rookie Nahshon Wright joins Cowboys' crowded COVID-19 list,Texas
12641,Ascension Seton Hays employees protest hospital’s COVID-19 vaccine mandate as deadline looms,Texas
12642,Texas couple marries at San Antonio hospital as fiancé battles COVID-19,Texas
12643,COVID-19: Over 48.3 Million Vaccines Have Been Distributed To Texas. This Is How Many The State Has Actually Given Out,Texas
12644,"How North Texas arts venues are managing COVID safety, including testing and masking",Texas
12645,UT Austin infectious disease expert gives insight into new omicron variant,Texas
12646,FOX 7 Discussion: Texas Republican says COVID variant is Democratic hoax,Texas
12647,Experts Say COVID-19 Numbers Seem Stuck & That Doesn’t Bode Well For Winter,Texas
12648,Here’s what we know about the omicron COVID-19 variant,Texas
12649,COVID-19 boosters offered to anyone ages 18 and older,Texas
12650,FDA panel to discuss Merck’s COVID-19 pill Tuesday; here’s what you need to know,Texas
12651,Study finds deer infected with Covid-19. It could change the shape of the pandemic.,Texas
12652,Indiana medical groups plead for more to get COVID-19 shots,Texas
12653,DFW Hyatt Regency sells to Dallas' Woodbine Development,Texas
12654,Court rules Fort Worth hospital can’t be forced to allow Ivermectin treatment for COVID,Texas
12655,Report: Federal release of migrants in McAllen drops; hundreds still quarantined for COVID-19,Texas
12656,Respiratory Issues Linger Long After COVID-19,Texas
12657,"With another protest incoming, Tyson Foods offers comment on COVID-19 vaccine requirement",Texas
12658,NFR Returns To Las Vegas After Year Away In Texas Because Of COVID; Crews Convert Thomas & Mack From U...,Texas
12659,'Misleading and dangerous' — Human rights groups condemn Gov. Abbott's rhetoric on South African migrants,Texas
12660,"Ferris Offers COVID-19 Treatment, Testing & Vaccine In One Place",Texas
12661,Matthew McConaughey says he won't run for Texas governor,Texas
12662,Fauci fires back at Ted Cruz over COVID claims about Chinese lab,Texas
12663,"Sources - Corey Seager, Texas Rangers agree on 10-year, $325M deal",Texas
12664,Whitmer seeks $300M for COVID-19 testing at schools,Texas
12665,Fort Worth Opens New COVID-19 Vaccine Site as Drive-Thru Location Closes,Texas
12666,Families Seek Justice for Deadly Texas Helicopter Shooting,Texas
12667,71 new positive cases of COVID-19 confirmed by TGC Health Department over Thanksgiving weekend,Texas
12668,"Which Texas Longhorns players are staying, going or entering the transfer portal?",Texas
12669,"Governor Abbott, HHSC Announce Extension of Emergency SNAP Benefits for November",Texas
12670,Nurse scholarship at Texas Tech hopes to combat nurse shortage in the area,Texas
12671,CCISD offering COVID-19 vaccinations for children at 15 elementary schools,Texas
12672,Texas Gov. Greg Abbott tests positive for COVID-19,Texas
12673,Texas COVID-19 surge could be worst one yet,Texas
12674,How El Paso has escaped the worst of the COVID-19 delta variant surge,Texas
12675,Coronavirus (COVID-19) | Texas Health and Human Services,Texas
12676,COVID-19 hospitalizations in Texas level off just below the pandemic's winter peak,Texas
12677,Texas Gov. Greg Abbott declines to take action as COVID-19 surges,Texas
12678,Texas Gov. Greg Abbott bans any COVID-19 vaccine mandates — including for private employers,Texas
12679,The latest COVID-19 surge in Texas: How to stay safe,Texas
12680,"As Texas COVID-19 deaths rise, more people under 60 are dying",Texas
12681,"Texas schools navigate coronavirus surge, mask battles: COVID-19 updates",Texas
12682,Delta variant and Texas' vaccination rates worry COVID-19 experts,Texas
12683,Doctors Say Texas Leaders Failed To Stop COVID-19 From Spreading,Texas
12684,"After Texas A&M student died from COVID-19, students and faculty rally for more safety precautions",Texas
12685,Verbal and physical attacks on health workers surge as emotions boil during latest COVID-19 wave,Texas
12686,"Five Texas House Democrats who traveled to Washington, D.C., have tested positive for coronavirus",Texas
12687,"Austin, Dallas and Houston officials increase COVID-19 threat levels",Texas
12688,So many people in this Texas town got Covid-19 that the school district shut down and then the city essentially closed,Texas
12689,A Texas-born COVID-19 vaccine is in demand overseas. Why not here?,Texas
12690,"At least 45 districts shut down in-person classes due to COVID-19 cases, affecting more than 40000 students",Texas
12691,"Live COVID-19 updates: Texas sending more relief medical workers to hospitals, adding new antibody infusion centers",Texas
12692,Texas reports most COVID-19 cases in schools in a single week yet,Texas
12693,COVID-19 rapid tests offered near 2 highly visible restaurants,Texas
12694,"In Texas, latest COVID-19 wave could cost 72,000 jobs, study finds",Texas
12695,"Texas universities, committed to full returns, face fall terms with surging COVID-19 numbers and no mask mandates",Texas
12696,"Texas to pay for an additional 2,500 medical workers: COVID-19 updates",Texas
12697,"San Antonio, Bexar County officials urge COVID-19 vaccinations, booster shots as holidays approach",Texas
12698,A Houston day care convinced all its workers to get the COVID-19 vaccine. Now it requires a shot.,Texas
12699,COVID-19 is spreading fast among Texas’ unvaccinated. Here’s who they are and where they live.,Texas
12700,Texas Republicans want to reconvene Legislature to ban vaccine mandates,Texas
12701,Coronavirus cancels court for migrants arrested in Texas border crackdown,Texas
12702,Texas COVID-19 hospitalizations are low — but experts still advise caution,Texas
12703,Coronavirus updates in Central Texas: Monday schools and stat tracker,Texas
12704,"Texas health experts ‘not panicking’ over COVID’s omicron variant, expect cases to appear soon",Texas
12705,"Texas medical experts, travelers react to new COVID-19 ‘variant of concern,’ Omicron",Texas
12706,"Unvaccinated Texans make up vast majority of COVID-19 cases and deaths this year, new state data shows",Texas
12707,Medicaid and CHIP Services Information for Providers | Texas Health and Human Services,Texas
12708,"Majority of Texans support COVID-19 vaccine and mask mandates, UT/TT poll says",Texas
12709,"Coronavirus updates in Central Texas: Texas reaches 70,000 COVID-19 deaths",Texas
12710,"Dallas County reports 1,107 coronavirus cases, 14 new deaths in 5-day holiday weekend totals",Texas
12711,Coronavirus shuts down legal proceedings in latest misstep for Texas border crackdown,Texas
12712,Texas kids ages 5-11 get COVID-19 shots after CDC emergency authorization,Texas
12713,Texas Man Sentenced to More Than Nine Years in COVID-19 Fraud and Money Laundering Scheme,Texas
12714,‘Variant network’ to expand sequencing of COVID-19 cases in Texas,Texas
12715,"COVID-19 updates: State officials report hospitalizations have remained below 3,000 for 25th straight day",Texas
12716,Navy Reservist from Texas Is Latest Service Member to Die from COVID-19,Texas
12717,UT Austin infectious disease expert gives insight into new omicron variant,Texas
12718,Texas televangelist who was anti-vaccine dies after 'spiritual attack' from COVID-19,Texas
12719,Texas sues Biden administration over health care worker vaccine rule,Texas
12720,"California, With Strict Mandates, Has More COVID Cases Than Florida, Texas—Here's Why",Texas
12721,Here’s what we know about the omicron COVID-19 variant,Texas
12722,Texas state senator says people should avoid COVID vaccine,Texas
12723,"Business Highlights: Texas drilling, Powell's warning",Texas
12724,FOX 7 Discussion: Texas Republican says COVID variant is Democratic hoax,Texas
12725,North Texas Concerns Over COVID-19 Omicron Variant,Texas
12726,"How North Texas arts venues are managing COVID safety, including testing and masking",Texas
12727,"State's weekly cases remain under 10,000; deaths' rise 467 more than week ago",Texas
12728,Texas hospital suspends doctor for false COVID information,Texas
12729,Cowboys' McCarthy out vs. Saints after positive COVID test,Texas
12730,"Sen. Ted Cruz fires back at Dr. Fauci in ongoing feud, saying he's 'dishonest' and has 'hurt science'",Texas
12731,How El Paso has escaped the worst of the COVID-19 delta variant surge,Texas
12732,Texas Gov. Greg Abbott declines to take action as COVID-19 surges,Texas
12733,The latest COVID-19 surge in Texas: How to stay safe,Texas
12734,"Five Texas House Democrats who traveled to Washington, D.C., have tested positive for coronavirus",Texas
12735,Coronavirus (COVID-19) | Texas Health and Human Services,Texas
12736,Texas Gov. Greg Abbott tests negative for COVID-19 four days after positive test,Texas
12737,COVID-19 hospitalizations in Texas level off just below the pandemic's winter peak,Texas
12738,"As Texas COVID-19 deaths rise, more people under 60 are dying",Texas
12739,Texas COVID-19 surge could be worst one yet,Texas
12740,Texas sues the Biden administration over federal COVID-19 vaccine mandates,Texas
12741,"With another protest incoming, Tyson Foods offers comment on COVID-19 vaccine requirement",Texas
12742,"Austin, Dallas and Houston officials increase COVID-19 threat levels",Texas
12743,"Texas schools navigate coronavirus surge, mask battles: COVID-19 updates",Texas
12744,Texas positivity rate climbs as delta variant sparks concerns of new wave,Texas
12745,COVID shuts down Texas oil town 100 miles from nearest ICU beds,Texas
12746,Texas coronavirus cases haven't surged since Gov. Greg Abbott lifted the mask order. Experts warn it's too soon to celebrate.,Texas
12747,"Texas to pay for an additional 2,500 medical workers: COVID-19 updates",Texas
12748,"Live COVID-19 updates: Texas sending more relief medical workers to hospitals, adding new antibody infusion centers",Texas
12749,Texas reports most COVID-19 cases in schools in a single week yet,Texas
12750,"Unmasked: Across Texas, elation and caution as COVID-19 restrictions end after a year",Texas
