,Headline,Country
14031,"COVID cases continue to spike in Fayette, Washington counties",Washington
14032,"Daily coronavirus cases up 18 percent, according to CDC director",Washington
14033,Couple arrested in Netherlands after escaping coronavirus quarantine,Washington
14034,Over 70% believe COVID-19 'likely' leaked from Wuhan lab: Poll,Washington
14035,"South Africa, which found the omicron variant first, leads Africa in coronavirus sequencing",Washington
14036,Raytown woman says she nearly died 3 times after contracting COVID-19,Washington
14037,New COVID vaccine-or-test rules start in Washington; here’s a quick guide,Washington
14038,"These Are The Counties In The Seattle-Tacoma-Bellevue, WA Metro Area With The Least COVID-19",Washington
14039,"Coronavirus daily news updates, November 22: What to know today about COVID-19 in the Seattle area, Washington state and the world",Washington
14040,Leading scientist argues first coronavirus cases point to Wuhan market origin,Washington
14041,"Despite variants, Singapore's COVID-19 strategy on track",Washington
14042,Planning to go to CBC or another WA college? Might as well get your COVID shot now,Washington
14043,WA nurse staffing shortages ‘could be more of a crisis than COVID’,Washington
14044,Omicron variant: What to do for travelers stranded at airports overseas,Washington
14045,Where to get a COVID-19 booster shot in western Washington,Washington
14046,World agrees to negotiate a global 'pandemic treaty' to fight the next outbreak,Washington
14047,Washington health officials: Vaccination still best defense against COVID variant,Washington
14048,Coronavirus live updates: Nearly 10 percent of 5-to-11-year-olds get first vaccine dose,Washington
14049,Federal Judge Matthew Schelp in Missouri halts Biden's vaccine mandate for health workers,Washington
14050,"Coronavirus live updates: Colorado allows all adults to get vaccine boosters, going further than federal guidance",Washington
14051,"Roughly 3,000 hospital workers lost jobs over Washington’s COVID-19 vaccine mandate",Washington
14052,WA Police shuts door on unvaccinated officers as COVID-19 vaccine mandate enforced,Washington
14053,New coronavirus strain causes countries to tighten borders,Washington
14054,Higgins to skip Washington Mardi Gras because of COVID rules,Washington
14055,"One year later, millions use Washington state's exposure notification app",Washington
14056,"As omicron variant spreads, China senses vindication over 'zero covid' strategy",Washington
14057,South Korea reports record number of coronavirus patients with serious symptoms,Washington
14058,Oregon testing a voluntary electronic tool to verify proof of COVID vaccination,Washington
14059,Omicron upends tourism hopes after UN estimates pandemic will cost industry $1.6 trillion this year,Washington
14060,Organ transplant patients are at risk from covid. But some donors and recipients are fighting vaccination requirements.,Washington
14061,‘It was just a matter of time.’ Fauci urges familiar COVID-19 protections with omicron arrival,Washington
14062,No. 9 Iowa opens challenging stretch after COVID-19 outbreak,Washington
14063,Dow plunges after new coronavirus variant detected in South Africa,Washington
14064,President Biden said South Africa has turned down vaccine doses. But the issue is more complicated than that.,Washington
14065,"Analysis | The Trailer: The Omicron Yawn: As a covid variant looms, Republicans run harder against mandates",Washington
14066,"NFL Week 12 winners and losers, plus Cowboys dealing with COVID outbreak and Seahawks-Washington 'MNF' picks",Washington
14067,UN migration agency: COVID has 'radically altered' mobility,Washington
14068,People 'unvaccinated by choice' in Singapore no longer can receive free covid-19 treatment,Washington
14069,"Washington Sen. Doug Ericksen tests positive for COVID-19 while in El Salvador, seeks medical help from lawmakers",Washington
14070,Children ages 5 – 11 now eligible for Pfizer-BioNTech COVID-19 vaccine,Washington
14071,Barack Obama Surprises Kids at D.C. Vaccine Clinic with Dr. Fauci: 'Nobody Really Loves Getting a Shot',Washington
14072,"Nearly 10,000 military members seek religious waivers from COVID vaccine; none approved so far",Washington
14073,Pentagon chief says National Guard members who refuse COVID-19 vaccine cannot train,Washington
14074,White House Holiday Decor Honors COVID-19 Frontline Workers,Washington
14075,A different kind of COVID vaccine is about ready to roll,Washington
14076,Washington state senators to need COVID test to attend votes,Washington
14077,New numbers show Eastern Washington lags in teacher COVID-19 vaccination rates,Washington
14078,"Washington’s coronavirus cases are down across all age groups, state says",Washington
14079,Washington had its chance to stomp the coronavirus. We blew it.,Washington
14080,"Fueled by delta variant, 500,000 coronavirus cases now tallied in Washington state",Washington
14081,4th Wave Of COVID-19 Hospitalizations Hits Washington State,Washington
14082,"Coronavirus daily news updates, Aug. 26: What to know today about COVID-19 in the Seattle area, Washington state and the world",Washington
14083,Rising COVID cases in Washington stir concern about another lockdown,Washington
14084,COVID-19 cases surge in Washington state due to late reporting,Washington
14085,"‘We should not be overly concerned’ about mu variant of coronavirus, Washington state and local health officials say",Washington
14086,‘Their Crisis’ Is ‘Our Problem’: Washington Grapples With Idaho Covid Cases,Washington
14087,"Washington ready for reopening, but some COVID-19 precautions remain",Washington
14088,How prevalent is the coronavirus delta variant in Washington?,Washington
14089,"As rural Washington shoulders fifth COVID-19 wave, anger over masks, vaccines marks politics of the pandemic",Washington
14090,Inslee: Plateauing of COVID-19 cases in Washington is 'serious concern',Washington
14091,"Washington state's rising number of COVID-19 cases stokes concern, anxiety",Washington
14092,"Washington state’s COVID numbers show promise, but don’t let your guard down, says health secretary",Washington
14093,Breakthrough COVID cases prompt new calls to mask up in Washington state,Washington
14094,‘Our emergency rooms are full’: Washington health officials warn of holiday COVID spike,Washington
14095,"20-plus people infected with COVID were at WA State Fair during first 2 weeks, officials say",Washington
14096,Washington State Seeing A 4th Wave Of COVID-19 Hospitalizations,Washington
14097,Officials recommend universal masking in indoor public spaces for most Washington counties,Washington
14098,"Washington sheriff contracts COVID-19, still plans to fight mandates",Washington
14099,"WA fifth COVID-19 wave could plateau soon, but holiday weekend might threaten progress",Washington
14100,"West Virginia reports 27 new COVID-19 deaths, more than 1,150 new cases",West Virginia
14101,"As covid-19 numbers persist, variant adds an additional worry for West Virginia health leaders",West Virginia
14102,West Virginia health leaders warily eye yet another covid-19 threat,West Virginia
14103,COVID-19 UPDATE: Gov. Justice to West Virginians: “You can qualify for a booster shot.”,West Virginia
14104,"Marion Co., West Virginia, Commission updated on local battle with COVID-19 pandemic",West Virginia
14105,COVID-19 UPDATE: Vaccine for children ages 5-11 approved; West Virginia doctor administers vaccine to her 7-year-old son during briefing,West Virginia
14106,West Virginia Department of Homeland Security honoring correctional officers who died of COVID-19,West Virginia
14107,West Virginia residents react to new COVID-19 variant,West Virginia
14108,West Virginia Governor Approves Exemptions From COVID-19 Vaccination,West Virginia
14109,"COVID-19 UPDATE: Gov. Justice announces Do it for Babydog: Round 3; registration opens Tuesday, Nov. 9",West Virginia
14110,WV Attorney General wins injunction with OSHA vaccine mandate,West Virginia
14111,Lewis County (West Virginia) Health Department reports 58th COVID-19 related death,West Virginia
14112,More childhood COVID-19 cases reported in West Virginia,West Virginia
14113,E-News | WVU recommends COVID-19 boosters for all adults,West Virginia
14114,WVU Today | Hodder and statewide team receive federal grant to study COVID-19 variants in West Virginia,West Virginia
14115,How West Virginia's new vaccine law opens the door wider to politicizing public health,West Virginia
14116,Four Mid-Ohio Valley residents among West Virginia COVID-19 deaths,West Virginia
14117,W.Va. COVID-19 numbers level out as colder temps set in,West Virginia
14118,Court Rejects Challenge to West Virginia Private Employer’s Mandatory COVID-19 Vaccine Policies,West Virginia
14119,West Virginia Immunization Network urges flu vaccination amid ongoing pandemic,West Virginia
14120,"Marion Co., West Virginia, Health Dept. pushing COVID-19 vaccines during holiday season",West Virginia
